"Country","Region","Subregion","Indicator","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Republic of Korea","Asia","Eastern Asia","Male Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,11,2,4,7,9,,
"Republic of Korea","Asia","Eastern Asia","Female Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,2,0,1,2,2,,
"Republic of Korea","Asia","Eastern Asia","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,81,72,57,61,58,,
"Republic of Korea","Asia","Eastern Asia","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,56,57,41,47,44,,
"Republic of Korea","Asia","Eastern Asia","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,149,150,116,122,123,,
"Republic of Korea","Asia","Eastern Asia","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,127,130,124,134,129,,
"Republic of Korea","Asia","Eastern Asia","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
"Republic of Korea","Asia","Eastern Asia","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
"Republic of Korea","Asia","Eastern Asia","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
"Republic of Korea","Asia","Eastern Asia","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
"Republic of Korea","Asia","Eastern Asia","Male Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.2,0.2,0.2,,
"Republic of Korea","Asia","Eastern Asia","Female Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,
"Republic of Korea","Asia","Eastern Asia","Male Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.5,0.5,0.5,,
"Republic of Korea","Asia","Eastern Asia","Female Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,,
"Republic of Korea","Asia","Eastern Asia","Male Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
"Republic of Korea","Asia","Eastern Asia","Female Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
"Republic of Moldova","Europe","Eastern Europe","Homicide Total Count",290,290,499,387,401,402,400,414,375,391,433,411,401,319,277,296,262,217,236,246,267,304,229,169,130,,,
"Republic of Moldova","Europe","Eastern Europe","Homicide Rate",6.6,6.6,11.4,8.9,9.2,9.3,9.3,9.7,8.8,9.3,10.3,9.8,9.6,7.6,6.6,7.1,6.3,5.3,5.7,6,6.5,7.5,5.6,4.2,3.2,,,
"Republic of Moldova","Europe","Eastern Europe","Male Homicide Count",,193,373,274,297,308,287,308,284,293,313,291,274,212,185,196,186,149,145,175,213,248,166,113,82,,,
"Republic of Moldova","Europe","Eastern Europe","Female Homicide Count",,97,126,113,104,94,113,106,91,98,120,120,127,107,92,100,76,68,91,71,54,56,63,56,48,,,
"Republic of Moldova","Europe","Eastern Europe","Male Homicide Rate",,9.3,17.9,13.1,14.3,14.9,13.9,15,14,14.5,15.6,14.5,13.7,10.6,9.3,9.8,9.4,7.5,7.3,8.9,10.8,12.6,8.5,5.8,4.2,,,
"Republic of Moldova","Europe","Eastern Europe","Female Homicide Rate",,4.2,5.5,4.9,4.6,4.1,5,4.8,4.1,4.5,5.5,5.5,5.8,4.9,4.3,4.6,3.5,3.2,4.3,3.3,2.5,2.6,3,2.6,2.3,,,
"Republic of Moldova","Europe","Eastern Europe","Male 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,2,,,
"Republic of Moldova","Europe","Eastern Europe","Male 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,13,,,
"Republic of Moldova","Europe","Eastern Europe","Male 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,19,,,
"Republic of Moldova","Europe","Eastern Europe","Male 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,28,,,
"Republic of Moldova","Europe","Eastern Europe","Male 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,20,,,
"Republic of Moldova","Europe","Eastern Europe","Female 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,1,,,
"Republic of Moldova","Europe","Eastern Europe","Female 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,7,,,
"Republic of Moldova","Europe","Eastern Europe","Female 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,11,,,
"Republic of Moldova","Europe","Eastern Europe","Female 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,15,,,
"Republic of Moldova","Europe","Eastern Europe","Female 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,14,,,
"Republic of Moldova","Europe","Eastern Europe","Male 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,
"Republic of Moldova","Europe","Eastern Europe","Male 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,
"Republic of Moldova","Europe","Eastern Europe","Male 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,
"Republic of Moldova","Europe","Eastern Europe","Male 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,
"Republic of Moldova","Europe","Eastern Europe","Male 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,
"Republic of Moldova","Europe","Eastern Europe","Female 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,
"Republic of Moldova","Europe","Eastern Europe","Female 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,
"Republic of Moldova","Europe","Eastern Europe","Female 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,
"Republic of Moldova","Europe","Eastern Europe","Female 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,
"Republic of Moldova","Europe","Eastern Europe","Female 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,
"Republic of Moldova","Europe","Eastern Europe","Homicide by Firearms",,,,,,,,,,,,,,,,19,20,13,10,12,10,,17,6,5,,,
"Republic of Moldova","Europe","Eastern Europe","Homicide by Sharp Objects",,,,,,,,,,,,,,,,65,59,50,66,82,68,,67,68,41,,,
"Republic of Moldova","Europe","Eastern Europe","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,211,172,152,160,151,188,,121,81,83,,,
"Republic of Moldova","Europe","Eastern Europe","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,1,11,2,0,1,1,,24,14,1,,,
"Republic of Moldova","Europe","Eastern Europe","Firearms Rate",,,,,,,,,,,,,,,,0.5,0.5,0.3,0.2,0.3,0.2,,0.4,0.2,0.1,,,
"Republic of Moldova","Europe","Eastern Europe","Sharp Objects Rate",,,,,,,,,,,,,,,,1.6,1.4,1.2,1.6,2,1.7,,1.7,1.7,1,,,
"Republic of Moldova","Europe","Eastern Europe","Other Mechanism Rate",,,,,,,,,,,,,,,,5.1,4.2,3.7,3.9,3.7,4.6,,3,2,2,,,
"Republic of Moldova","Europe","Eastern Europe","Unknown Mechanism Rate",,,,,,,,,,,,,,,,0,0.3,0,0,0,0,,0.6,0.3,0,,,
"Republic of Moldova","Europe","Eastern Europe","Male Homicide by Firearms",,,,,,,,,,,,,,,,17,18,9,8,10,8,,13,6,4,,,
"Republic of Moldova","Europe","Eastern Europe","Female Homicide by Firearms",,,,,,,,,,,,,,,,2,2,4,2,2,2,,3,0,1,,,
"Republic of Moldova","Europe","Eastern Europe","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,44,44,35,51,53,42,,50,53,31,,,
"Republic of Moldova","Europe","Eastern Europe","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,21,15,15,14,29,26,,18,15,10,,,
"Republic of Moldova","Europe","Eastern Europe","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,128,112,92,109,98,135,,73,57,57,,,
"Republic of Moldova","Europe","Eastern Europe","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,82,61,60,51,53,54,,48,24,27,,,
"Republic of Moldova","Europe","Eastern Europe","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,0,10,1,,0,0,,15,9,1,,,
"Republic of Moldova","Europe","Eastern Europe","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,1,1,1,,1,1,,9,5,0,,,
"Republic of Moldova","Europe","Eastern Europe","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,0.9,0.9,0.4,0.4,0.5,0.4,,0.7,0.3,0.2,,,
"Republic of Moldova","Europe","Eastern Europe","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,0.1,0.1,0.2,0.1,0.1,0.1,,0.2,0,0.1,,,
"Republic of Moldova","Europe","Eastern Europe","Male Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,2.2,2.2,1.8,2.6,2.7,2.1,,2.5,2.7,1.6,,,
"Republic of Moldova","Europe","Eastern Europe","Female Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,1,0.7,0.7,0.7,1.4,1.2,,0.8,0.7,0.5,,,
"Republic of Moldova","Europe","Eastern Europe","Male Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,6.4,5.6,4.6,5.5,5,6.9,,3.7,2.9,2.9,,,
"Republic of Moldova","Europe","Eastern Europe","Female Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,3.8,2.8,2.8,2.4,2.5,2.5,,2.2,1.1,1.3,,,
"Republic of Moldova","Europe","Eastern Europe","Male Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,0,0.5,0,,0,0,,0.8,0.4,0,,,
"Republic of Moldova","Europe","Eastern Europe","Female Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,0,0,0,,0.1,0.1,,0.4,0.2,0,,,
"Reunion","Africa","Eastern Africa","Homicide Total Count",,,,,,,,,,,,,,,23,25,19,24,18,15,,,,,,,,
"Reunion","Africa","Eastern Africa","Homicide Rate",,,,,,,,,,,,,,,2.9,3.2,2.4,3,2.2,1.8,,,,,,,,
"Reunion","Africa","Eastern Africa","Male Homicide Count",,,,,,,,,,,,,,,13,18,11,16,14,9,,,,,,,,
"Reunion","Africa","Eastern Africa","Female Homicide Count",,,,,,,,,,,,,,,10,7,8,8,4,6,,,,,,,,
"Reunion","Africa","Eastern Africa","Male Homicide Rate",,,,,,,,,,,,,,,3.3,4.5,2.8,4.1,3.4,2.3,,,,,,,,
"Reunion","Africa","Eastern Africa","Female Homicide Rate",,,,,,,,,,,,,,,2.6,1.8,2,1.9,1.1,1.4,,,,,,,,
"Reunion","Africa","Eastern Africa","Male 0-14 Count",,,,,,,,,,,,,,,,,,,,1,,,,,,,,
"Reunion","Africa","Eastern Africa","Male 15-29 Count",,,,,,,,,,,,,,,,,,,,4,,,,,,,,
"Reunion","Africa","Eastern Africa","Male 30-44 Count",,,,,,,,,,,,,,,,,,,,2,,,,,,,,
"Reunion","Africa","Eastern Africa","Male 45-59 Count",,,,,,,,,,,,,,,,,,,,0,,,,,,,,
"Reunion","Africa","Eastern Africa","Male 60 or more Count",,,,,,,,,,,,,,,,,,,,3,,,,,,,,
"Reunion","Africa","Eastern Africa","Female 0-14 Count",,,,,,,,,,,,,,,,,,,,2,,,,,,,,
"Reunion","Africa","Eastern Africa","Female 15-29 Count",,,,,,,,,,,,,,,,,,,,1,,,,,,,,
"Reunion","Africa","Eastern Africa","Female 30-44 Count",,,,,,,,,,,,,,,,,,,,3,,,,,,,,
"Reunion","Africa","Eastern Africa","Female 45-59 Count",,,,,,,,,,,,,,,,,,,,0,,,,,,,,
"Reunion","Africa","Eastern Africa","Female 60 or more Count",,,,,,,,,,,,,,,,,,,,0,,,,,,,,
"Reunion","Africa","Eastern Africa","Male 0-14 Rate",,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,
"Reunion","Africa","Eastern Africa","Male 15-29 Rate",,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,
"Reunion","Africa","Eastern Africa","Male 30-44 Rate",,,,,,,,,,,,,,,,,,,,2,,,,,,,,
"Reunion","Africa","Eastern Africa","Male 45-59 Rate",,,,,,,,,,,,,,,,,,,,0,,,,,,,,
"Reunion","Africa","Eastern Africa","Male 60 or more Rate",,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,
"Reunion","Africa","Eastern Africa","Female 0-14 Rate",,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,
"Reunion","Africa","Eastern Africa","Female 15-29 Rate",,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,
"Reunion","Africa","Eastern Africa","Female 30-44 Rate",,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,
"Reunion","Africa","Eastern Africa","Female 45-59 Rate",,,,,,,,,,,,,,,,,,,,0,,,,,,,,
"Reunion","Africa","Eastern Africa","Female 60 or more Rate",,,,,,,,,,,,,,,,,,,,0,,,,,,,,
"Reunion","Africa","Eastern Africa","Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Firearms Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Sharp Objects Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Other Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Unknown Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Male Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Female Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Male Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Female Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Male Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Female Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Male Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reunion","Africa","Eastern Africa","Female Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Romania","Europe","Eastern Europe","Homicide Total Count",796,826,839,737,776,758,722,693,561,566,581,597,563,551,516,453,438,416,470,397,404,335,378,336,298,291,247,286
"Romania","Europe","Eastern Europe","Homicide Rate",3.4,3.5,3.6,3.2,3.4,3.3,3.2,3.1,2.5,2.5,2.6,2.7,2.6,2.5,2.4,2.1,2.1,2,2.3,1.9,2,1.7,1.9,1.7,1.5,1.5,1.2,1.5
"Romania","Europe","Eastern Europe","Male Homicide Count",602,641,625,537,554,549,502,472,396,403,420,437,387,396,350,318,299,280,314,265,271,216,252,223,199,189,,
"Romania","Europe","Eastern Europe","Female Homicide Count",194,185,214,200,222,209,220,221,165,163,161,160,176,155,166,135,139,136,156,132,133,119,126,113,99,102,,
"Romania","Europe","Eastern Europe","Male Homicide Rate",5.2,5.5,5.4,4.7,4.9,4.9,4.5,4.2,3.6,3.7,3.9,4.1,3.6,3.7,3.3,3,2.9,2.7,3.1,2.6,2.7,2.2,2.6,2.3,2.1,2,,
"Romania","Europe","Eastern Europe","Female Homicide Rate",1.6,1.6,1.8,1.7,1.9,1.8,1.9,1.9,1.4,1.4,1.4,1.4,1.6,1.4,1.5,1.2,1.3,1.3,1.5,1.2,1.3,1.1,1.2,1.1,1,1,,
"Romania","Europe","Eastern Europe","Male 0-14 Count",,,,,,,,,,,,,,,,11,6,8,8,6,8,7,8,5,4,3,,
"Romania","Europe","Eastern Europe","Male 15-29 Count",,,,,,,,,,,,,,,,59,50,48,56,44,35,30,31,31,25,20,,
"Romania","Europe","Eastern Europe","Male 30-44 Count",,,,,,,,,,,,,,,,79,90,65,83,77,76,59,71,56,55,44,,
"Romania","Europe","Eastern Europe","Male 45-59 Count",,,,,,,,,,,,,,,,106,75,85,103,72,82,64,76,67,58,65,,
"Romania","Europe","Eastern Europe","Male 60 or more Count",,,,,,,,,,,,,,,,63,78,74,63,66,71,56,66,64,57,57,,
"Romania","Europe","Eastern Europe","Female 0-14 Count",,,,,,,,,,,,,,,,10,3,2,10,2,8,5,6,8,6,6,,
"Romania","Europe","Eastern Europe","Female 15-29 Count",,,,,,,,,,,,,,,,13,16,14,17,20,15,11,15,11,12,11,,
"Romania","Europe","Eastern Europe","Female 30-44 Count",,,,,,,,,,,,,,,,27,35,40,29,31,32,24,32,26,13,22,,
"Romania","Europe","Eastern Europe","Female 45-59 Count",,,,,,,,,,,,,,,,31,35,31,48,31,23,31,20,28,25,21,,
"Romania","Europe","Eastern Europe","Female 60 or more Count",,,,,,,,,,,,,,,,54,49,49,52,48,55,48,54,40,42,42,,
"Romania","Europe","Eastern Europe","Male 0-14 Rate",,,,,,,,,,,,,,,,0.6,0.4,0.5,0.5,0.3,0.5,0.4,0.5,0.3,0.3,0.2,,
"Romania","Europe","Eastern Europe","Male 15-29 Rate",,,,,,,,,,,,,,,,2.3,2,2,2.5,2.1,1.7,1.5,1.6,1.6,1.3,1.1,,
"Romania","Europe","Eastern Europe","Male 30-44 Rate",,,,,,,,,,,,,,,,3.5,3.9,2.8,3.5,3.2,3.1,2.4,3,2.4,2.5,2,,
"Romania","Europe","Eastern Europe","Male 45-59 Rate",,,,,,,,,,,,,,,,5,3.6,4.1,5.1,3.6,4.1,3.3,3.9,3.4,2.9,3.3,,
"Romania","Europe","Eastern Europe","Male 60 or more Rate",,,,,,,,,,,,,,,,3.6,4.4,4.1,3.6,3.7,3.9,3,3.5,3.3,2.9,2.9,,
"Romania","Europe","Eastern Europe","Female 0-14 Rate",,,,,,,,,,,,,,,,0.6,0.2,0.1,0.6,0.1,0.5,0.3,0.4,0.5,0.4,0.4,,
"Romania","Europe","Eastern Europe","Female 15-29 Rate",,,,,,,,,,,,,,,,0.5,0.7,0.6,0.8,1,0.8,0.6,0.8,0.6,0.7,0.6,,
"Romania","Europe","Eastern Europe","Female 30-44 Rate",,,,,,,,,,,,,,,,1.2,1.6,1.8,1.3,1.3,1.4,1,1.4,1.1,0.6,1,,
"Romania","Europe","Eastern Europe","Female 45-59 Rate",,,,,,,,,,,,,,,,1.4,1.6,1.4,2.2,1.5,1.1,1.5,1,1.4,1.2,1,,
"Romania","Europe","Eastern Europe","Female 60 or more Rate",,,,,,,,,,,,,,,,2.2,2,2,2.1,1.9,2.2,1.8,2,1.5,1.5,1.5,,
"Romania","Europe","Eastern Europe","Homicide by Firearms",,,,,,,,,,,,,,,,13,10,10,5,9,7,9,9,5,4,4,,
"Romania","Europe","Eastern Europe","Homicide by Sharp Objects",,,,,,,,,,,,,,,,120,112,112,116,82,103,95,87,74,91,73,,
"Romania","Europe","Eastern Europe","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,180,178,148,160,135,130,116,133,132,103,118,,
"Romania","Europe","Eastern Europe","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,140,138,146,189,170,163,115,149,125,100,96,,
"Romania","Europe","Eastern Europe","Firearms Rate",,,,,,,,,,,,,,,,0.1,0,0,0,0,0,0,0,0,0,0,,
"Romania","Europe","Eastern Europe","Sharp Objects Rate",,,,,,,,,,,,,,,,0.6,0.5,0.5,0.6,0.4,0.5,0.5,0.4,0.4,0.5,0.4,,
"Romania","Europe","Eastern Europe","Other Mechanism Rate",,,,,,,,,,,,,,,,0.8,0.8,0.7,0.8,0.7,0.6,0.6,0.7,0.7,0.5,0.6,,
"Romania","Europe","Eastern Europe","Unknown Mechanism Rate",,,,,,,,,,,,,,,,0.7,0.6,0.7,0.9,0.8,0.8,0.6,0.7,0.6,0.5,0.5,,
"Romania","Europe","Eastern Europe","Male Homicide by Firearms",,,,,,,,,,,,,,,,11,10,7,4,9,6,6,4,4,3,3,,
"Romania","Europe","Eastern Europe","Female Homicide by Firearms",,,,,,,,,,,,,,,,2,0,3,1,1,2,2,4,1,1,1,,
"Romania","Europe","Eastern Europe","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,92,84,85,74,50,69,60,61,52,61,50,,
"Romania","Europe","Eastern Europe","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,28,28,27,42,32,34,34,27,22,30,23,,
"Romania","Europe","Eastern Europe","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,119,109,91,96,92,82,71,85,82,72,71,,
"Romania","Europe","Eastern Europe","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,61,70,57,63,43,49,45,48,50,31,47,,
"Romania","Europe","Eastern Europe","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,96,97,97,139,114,115,79,102,85,63,66,,
"Romania","Europe","Eastern Europe","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,44,41,49,50,56,49,37,47,40,37,30,,
"Romania","Europe","Eastern Europe","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,0.1,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0,,
"Romania","Europe","Eastern Europe","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,
"Romania","Europe","Eastern Europe","Male Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,0.9,0.8,0.8,0.7,0.5,0.7,0.6,0.6,0.5,0.6,0.5,,
"Romania","Europe","Eastern Europe","Female Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,0.3,0.3,0.2,0.4,0.3,0.3,0.3,0.3,0.2,0.3,0.2,,
"Romania","Europe","Eastern Europe","Male Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,1.1,1,0.9,1,0.9,0.8,0.7,0.9,0.8,0.7,0.7,,
"Romania","Europe","Eastern Europe","Female Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,0.6,0.6,0.5,0.6,0.4,0.5,0.4,0.5,0.5,0.3,0.5,,
"Romania","Europe","Eastern Europe","Male Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,0.9,0.9,0.9,1.4,1.1,1.2,0.8,1,0.9,0.6,0.7,,
"Romania","Europe","Eastern Europe","Female Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,0.4,0.4,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.3,,
"Russian Federation","Europe","Eastern Europe","Homicide Total Count",21145,22621,33912,45060,47870,45257,39083,34995,33553,38225,41090,42921,44252,41764,39256,35636,28844,25377,23738,21371,,,16247,16033,16516,16646,15864,13293
"Russian Federation","Europe","Eastern Europe","Homicide Rate",14.3,15.3,22.9,30.4,32.3,30.5,26.4,23.7,22.8,26,28.1,29.4,30.5,28.9,27.3,24.8,20.1,17.7,16.6,14.9,,,11.3,11.2,11.5,11.6,11,9.2
"Russian Federation","Europe","Eastern Europe","Male Homicide Count",16038,17311,26134,34442,36573,34480,29440,26307,25130,28355,30753,32165,33536,31459,29615,26787,21629,19181,18016,16029,,,12008,12012,12325,12363,11711,9809
"Russian Federation","Europe","Eastern Europe","Female Homicide Count",5107,5310,7778,10618,11297,10777,9643,8688,8423,9870,10337,10756,10716,10305,9641,8849,7215,6196,5722,5342,,,4239,4021,4191,4283,4153,3484
"Russian Federation","Europe","Eastern Europe","Male Homicide Rate",23.2,25,37.6,49.5,52.5,49.6,42.4,38,36.4,41.2,44.9,47.2,49.5,46.6,44.1,40.1,32.5,28.8,27.1,24.1,,,18,18,18.5,18.5,17.5,14.7
"Russian Federation","Europe","Eastern Europe","Female Homicide Rate",6.5,6.8,9.9,13.5,14.3,13.7,12.3,11.1,10.8,12.6,13.3,13.9,13.8,13.4,12.5,11.5,9.4,8.1,7.5,7,,,5.5,5.2,5.4,5.6,5.4,4.5
"Russian Federation","Europe","Eastern Europe","Male 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Russian Federation","Europe","Eastern Europe","Male 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Russian Federation","Europe","Eastern Europe","Male 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Russian Federation","Europe","Eastern Europe","Male 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Russian Federation","Europe","Eastern Europe","Male 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,1065,984,1263,1347,1358,
"Russian Federation","Europe","Eastern Europe","Female 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Russian Federation","Europe","Eastern Europe","Female 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Russian Federation","Europe","Eastern Europe","Female 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Russian Federation","Europe","Eastern Europe","Female 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Russian Federation","Europe","Eastern Europe","Female 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,712,730,880,913,938,
"Russian Federation","Europe","Eastern Europe","Male 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Russian Federation","Europe","Eastern Europe","Male 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Russian Federation","Europe","Eastern Europe","Male 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Russian Federation","Europe","Eastern Europe","Male 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Russian Federation","Europe","Eastern Europe","Male 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,11.3,10.2,12.6,13.1,13.2,
"Russian Federation","Europe","Eastern Europe","Female 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Russian Federation","Europe","Eastern Europe","Female 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
