"Level","UNODC_Name","Region","Subregion","Variable","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Country","Sweden","Europe","Northern Europe","Estimated male victims aged 0 to 14",,,,,,,,,,,,,,,,0,1.15189873417722,1.02777777777778,1.15492957746479,4.27586206896552,3.10227272727273,2.19607843137255,4.55478704040772,3.26785714285714,0,1.15277777777778,1.73038346967548,1.93263608301418
"Country","Sweden","Europe","Northern Europe","Estimated male victims aged 15 to 29",,,,,,,,,,,,,,,,10.8690476190476,12.6708860759494,26.7222222222222,18.4788732394366,13.8965517241379,18.6136363636364,20.8627450980392,13.6643611212232,20.6964285714286,24.5660377358491,44.9583333333333,34.7499447964177,38.8116266557392
"Country","Sweden","Europe","Northern Europe","Estimated male victims aged 30 to 44",,,,,,,,,,,,,,,,17.7857142857143,12.6708860759494,19.5277777777778,13.8591549295775,13.8965517241379,18.6136363636364,12.078431372549,6.83218056061158,11.9821428571429,16.377358490566,20.75,18.4793568523963,20.6392816792998
"Country","Sweden","Europe","Northern Europe","Estimated male victims aged 45 to 59",,,,,,,,,,,,,,,,17.7857142857143,18.4303797468354,19.5277777777778,12.7042253521127,12.8275862068966,19.6477272727273,14.2745098039216,18.2191481616309,9.80357142857143,16.377358490566,6.91666666666667,12.9934478949359,14.5121625839544
"Country","Sweden","Europe","Northern Europe","Estimated male victims aged 60 or more",,,,,,,,,,,,,,,,5.92857142857143,10.3670886075949,12.3333333333333,8.08450704225352,9.62068965517241,4.13636363636364,6.58823529411765,3.41609028030579,15.25,4.67924528301887,9.22222222222222,9.04686698657458,10.1042929979924
"Country","Sweden","Europe","Northern Europe","Estimated female victims aged 0 to 14",,,,,,,,,,,,,,,,1.97619047619048,1.15189873417722,1.02777777777778,3.46478873239437,0,4.13636363636364,0,1.01492537313433,2.16666666666667,1.92307692307692,2.23076923076923,2.15004553572403,2.0017665332603
"Country","Sweden","Europe","Northern Europe","Estimated female victims aged 15 to 29",,,,,,,,,,,,,,,,3.95238095238095,5.75949367088608,6.16666666666667,10.3943661971831,12.8275862068966,5.17045454545454,3.75,3.04477611940298,6.5,2.88461538461538,12.2692307692308,8.4989181159911,7.91278583212964
"Country","Sweden","Europe","Northern Europe","Estimated female victims aged 30 to 44",,,,,,,,,,,,,,,,8.89285714285714,12.6708860759494,5.13888888888889,3.46478873239437,3.20689655172414,9.30681818181818,6.25,7.1044776119403,2.16666666666667,4.80769230769231,2.23076923076923,3.85749849585203,3.59146411682775
"Country","Sweden","Europe","Northern Europe","Estimated female victims aged 45 to 59",,,,,,,,,,,,,,,,8.89285714285714,8.0632911392405,10.2777777777778,3.46478873239437,12.8275862068966,3.10227272727273,6.25,5.07462686567164,8.66666666666667,6.73076923076923,4.46153846153846,6.22291602845364,5.79374940580166
"Country","Sweden","Europe","Northern Europe","Estimated female victims aged 60 or more",,,,,,,,,,,,,,,,6.91666666666667,8.0632911392405,9.25,6.92957746478873,9.62068965517241,5.17045454545454,8.75,5.07462686567164,6.5,8.65384615384615,7.80769230769231,8.27062182397922,7.70023411198065
"Country","Sweden","Europe","Northern Europe","ESTIMATES - VICTIMS BY MECHANISM",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Sweden","Europe","Northern Europe","Number of countries with actual data (mechanism)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Sweden","Europe","Northern Europe","Number of countries with estimated data (mechanism)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Sweden","Europe","Northern Europe","Proportion of polulation in countries with estimated data (mechanism)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Sweden","Europe","Northern Europe","Estimated victims by firearm",,,,,,,,,,,,,,,,10.105812436585,12.4055220017256,23.4886113152094,14.3803810868031,19.1351990540008,19.69987699877,17.205684367988,14.7707707707708,21.7305976806423,25.7492881762326,32.2762284196547,28.3338696617422,36.4759248063382
"Country","Sweden","Europe","Northern Europe","Estimated victims by knife or sharp objects",,,,,,,,,,,,,,,,36.9463690389911,51.2054932413,51.2997795738428,33.2166549047283,35.2278281434766,40.7429274292743,34.3507853403142,34.7147147147147,42.7627118644068,38.5652630001498,54.7357237715803,50.8114553786648,51.2954875514153
"Country","Sweden","Europe","Northern Europe","Estimated victims by other mechanisms",,,,,,,,,,,,,,,,27.9594144078852,23.8165084843255,30.1763409257898,18.9809456598447,29.5459203783997,26.4829028290283,28.2167165295437,16.2002002002002,22.5066904549509,21.5511763824367,23.7981407702524,25.052599305222,25.9236050331348
"Country","Sweden","Europe","Northern Europe","Estimated victims by unknown mechanisms",,,,,,,,,,,,,,,,7.98840411653863,3.57247627264884,6.03526818515797,15.4220183486239,9.09105242412297,4.07429274292743,1.22681376215408,2.31431431431431,0,1.13427244118088,1.18990703851261,1.44316245941302,1.50353689163936
"Country","Switzerland","Europe","Western Europe","Estimates - Population",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Total Population",6674890,6741069,6815376,6891600,6961263,7018525,7061173,7091765,7115127,7138464,7167250,7202685,7243914,7291893,7347247,7410308,7481407,7560358,7646113,7737161,7831971,7930421,8031670,8132674,8229629,8319769,8389927.4,8476000
"Country","Switzerland","Europe","Western Europe","Male Population",3258139,3291103,3327808,3365288,3399458,3427549,3448516,3463620,3475267,3486992,3501521,3519418,3540309,3564889,3593721,3627162,3665404,3708281,3755045,3804629,3856024,3909114,3963489,4017511,4069196,4117089,4151807.31692654,4199000
"Country","Switzerland","Europe","Western Europe","Female Population",3416757,3449971,3487562,3526310,3561798,3590974,3612661,3628139,3639857,3651470,3665728,3683274,3703604,3727002,3753528,3783161,3815998,3852071,3891068,3932528,3975943,4021299,4068182,4115164,4160436,4202685,4238125.12523713,4277000
"Country","Switzerland","Europe","Western Europe","Males 0 to 14",581817,589058,600625,614415,626967,636002,642874,645843,645633,644175,642740,637879,633361,628964,624449,620085,615686,611971,609120,607380,606964,610047,613789,618644,624679,631462,636786.951159197,644025.168753943
"Country","Switzerland","Europe","Western Europe","Males 15 to 29",756816,754118,747799,738267,726582,713731,700318,687583,676181,666747,659808,660398,662371,665582,669832,674883,687068,700199,713052,724113,732260,747599,759415,766752,769549,768206,774684.076955069,783489.740931031
"Country","Switzerland","Europe","Western Europe","Males 30 to 44",775742,785568,797419,811243,826755,843289,851577,859634,867133,873273,877617,880521,882593,884192,885659,887101,883853,879662,875293,871841,870103,866870,866059,867684,871753,878486,885894.038874925,895963.802094149
"Country","Switzerland","Europe","Western Europe","Males 45 to 59",604649,615836,628122,640786,652987,664184,674418,683463,691866,700334,709416,716792,725022,734615,746114,759722,773346,789122,807174,827528,849892,867782,888552,910933,932196,949941,957951.599892184,968840.425601681
"Country","Switzerland","Europe","Western Europe","Males 60 or more",539115,546523,553843,560577,566167,570343,579329,587097,594454,602463,611940,623828,636962,651536,667667,685371,705451,727327,750406,773767,796805,816816,835674,853498,871019,888994,896490.650045163,906680.862619195
"Country","Switzerland","Europe","Western Europe","Females 0 to 14",555897,562161,571995,583868,594898,602965,608805,611363,611200,609747,607900,604545,600625,596286,591610,586886,582387,578278,574988,572784,571854,575528,579625,584782,591244,598600,603647.834650217,609184.890135711
"Country","Switzerland","Europe","Western Europe","Females 15 to 29",736060,735784,732569,726304,717492,706684,694002,681231,669114,658604,650367,650259,652226,655720,660149,665015,675538,686867,697727,706775,713083,726211,736322,742235,743860,741751,748005.98897366,754867.192520972
"Country","Switzerland","Europe","Western Europe","Females 30 to 44",754506,763847,775366,788878,804012,820258,831085,841608,851525,860221,867423,872858,877347,880909,883563,885351,882134,877549,872434,867965,865001,860818,858917,859586,862830,868648,875973.077636554,884008.079596734
"Country","Switzerland","Europe","Western Europe","Females 45 to 59",610895,620188,630853,642113,653016,662970,673040,682072,690507,698868,707593,714808,722609,731550,742187,754716,767326,781544,797562,815476,835059,852141,871523,891958,911150,927272,935091.438242191,943668.712739593
"Country","Switzerland","Europe","Western Europe","Females 60 or more",759399,767991,776779,785147,792380,798097,805729,811865,817511,824030,832445,840804,850797,862537,876019,891193,908613,927833,948357,969528,990946,1006601,1021795,1036603,1051352,1066414,1075406.78573451,1085271.12500699
"Country","Switzerland","Europe","Western Europe","ESTIMATES - TOTAL HOMICIDE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Number of countries with actual data (sample)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Number of countries with estimated data (covered)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Proportion of polulation in countries with estimated data",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Estimated Homicide Count",110,98,93,105,80,82,83,87,76,89,69,86,86,73,78,75,60,51,54,51,52,46,45,57,41,57,45,45
"Country","Switzerland","Europe","Western Europe","Lower range - Estimated homicide count",102.488064187847,91.3075480946277,86.6489997224529,97.8295158156726,74.5367739547982,76.4001933036681,77.3319029781031,81.058741675843,70.8099352570583,82.922161024713,64.2879675360134,80.127032001408,80.127032001408,68.0148062337533,72.6733546059282,69.8782255826233,55.9025804660986,47.5171933961838,50.3123224194888,47.5171933961838,48.4489030706188,42.8586450240089,41.926935349574,53.1074514427937,38.2000966518341,53.1074514427937,41.926935349574,41.926935349574
"Country","Switzerland","Europe","Western Europe","Upper range - Estimated homicide count",117.511935812153,104.692451905372,99.3510002775471,112.170484184327,85.4632260452018,87.5998066963319,88.6680970218969,92.941258324157,81.1900647429417,95.077838975287,73.7120324639866,91.872967998592,91.872967998592,77.9851937662467,83.3266453940718,80.1217744173767,64.0974195339014,54.4828066038162,57.6876775805112,54.4828066038162,55.5510969293812,49.1413549759911,48.073064650426,60.8925485572063,43.7999033481659,60.8925485572063,48.073064650426,48.073064650426
"Country","Switzerland","Europe","Western Europe","ESTIMATES - VICTIMS BY SEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Number of countries with actual data (sex)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Number of countries with estimated data (sex)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Proportion of polulation in countries with estimated data (sex)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Estimated male victims",58.8888888888889,54.7956989247312,50.6435643564356,61.4864864864865,39.1489361702128,42.2058823529412,51.7402597402597,47.85,46.3728813559322,51.3943661971831,30.2631578947368,49.2926829268293,36.6933333333333,33.58,39.5820895522388,37.5,22.3255813953488,24.9333333333333,28.8837209302326,24,26,23,28,25,17,27,20,25
"Country","Switzerland","Europe","Western Europe","Estimated female victims",51.1111111111111,43.2043010752688,42.3564356435644,43.5135135135135,40.8510638297872,39.7941176470588,31.2597402597403,39.15,29.6271186440678,37.6056338028169,38.7368421052632,36.7073170731707,49.3066666666667,39.42,38.4179104477612,37.5,37.6744186046512,26.0666666666667,25.1162790697674,27,26,23,17,32,24,30,25,20
"Country","Switzerland","Europe","Western Europe","ESTIMATES - VICTIMS BY AGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Number of countries with actual data (age)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Number of countries with estimated data (age)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Proportion of polulation in countries with estimated data (age)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Estimated male victims aged 0 to 14",,,,,,,,,,,,,,,,2.99853482420136,1.78517422091988,1.99369248755788,2.3095691483151,2,3,1,0,0.961538461538461,1,6,0,0
"Country","Switzerland","Europe","Western Europe","Estimated male victims aged 15 to 29",,,,,,,,,,,,,,,,10.3629103082109,6.16954660209764,6.89018392048155,7.98185091646382,8,6,5,5,7.01121794871795,2,3,6,6
"Country","Switzerland","Europe","Western Europe","Estimated male victims aged 30 to 44",,,,,,,,,,,,,,,,11.3321878422266,6.74660485490699,7.53464578309821,8.72842003103592,8,6,7,9,9.01442307692307,4,4,11,11
"Country","Switzerland","Europe","Western Europe","Estimated male victims aged 45 to 59",,,,,,,,,,,,,,,,6.7784878539617,4.03556486189348,4.50694125756742,5.22101204007469,3,6,6,7,4.00641025641026,5,7,1,2
"Country","Switzerland","Europe","Western Europe","Estimated male victims aged 60 or more",,,,,,,,,,,,,,,,6.02787917139947,3.58869085553085,4.00786988462827,4.64286879434304,3,5,4,7,4.00641025641026,5,7,2,6
"Country","Switzerland","Europe","Western Europe","Estimated female victims aged 0 to 14",,,,,,,,,,,,,,,,4.46718987529344,4.48796750262038,3.10519331775953,2.99197833508026,4,1,3,4,2,2,3,1,0
"Country","Switzerland","Europe","Western Europe","Estimated female victims aged 15 to 29",,,,,,,,,,,,,,,,7.52081074408353,7.55579125917229,5.22779911277628,5.03719417278152,7,5,3,0,2,4,2,5,3
"Country","Switzerland","Europe","Western Europe","Estimated female victims aged 30 to 44",,,,,,,,,,,,,,,,11.5858507580427,11.6397384359871,8.05345359359058,7.7598256239914,9,6,7,7,14,6,6,5,3
"Country","Switzerland","Europe","Western Europe","Estimated female victims aged 45 to 59",,,,,,,,,,,,,,,,10.5491187182101,10.5981843866669,7.33280963345803,7.06545625777792,7,9,8,3,4,5,5,6,7
"Country","Switzerland","Europe","Western Europe","Estimated female victims aged 60 or more",,,,,,,,,,,,,,,,3.37702990437023,3.39273702020451,2.34741100908224,2.26182468013634,0,5,2,3,10,7,14,8,7
"Country","Switzerland","Europe","Western Europe","ESTIMATES - VICTIMS BY MECHANISM",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Number of countries with actual data (mechanism)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Number of countries with estimated data (mechanism)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Proportion of polulation in countries with estimated data (mechanism)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Switzerland","Europe","Western Europe","Estimated victims by firearm",,,,,,,,,,,,,,,,26.953125,21.5070474663902,17,20.093023255814,24,13,22,13,18,7,17,16,14
"Country","Switzerland","Europe","Western Europe","Estimated victims by knife or sharp objects",,,,,,,,,,,,,,,,15.234375,14.584864496327,12.4666666666667,15.0697674418605,12,20,13,12,15,13,21,14,17
"Country","Switzerland","Europe","Western Europe","Estimated victims by other mechanisms",,,,,,,,,,,,,,,,25.78125,20.4724446348202,20.4,16.3255813953488,11,15,11,17,23,17,18,14,12
"Country","Switzerland","Europe","Western Europe","Estimated victims by unknown mechanisms",,,,,,,,,,,,,,,,7.03125,3.43564340246265,1.13333333333333,2.51162790697674,4,4,0,3,1,4,1,1,2
"Country","Syrian Arab Republic","Asia","Western Asia","Estimates - Population",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Syrian Arab Republic","Asia","Western Asia","Total Population",12446171,12815219,13187085,13564167,13949697,14345492,14755286,15177456,15602210,16016092,16410848,16766899,17087901,17415266,17806638,18294611,18914977,19632806,20325443,20824893,21018834,20863993,20420701,19809141,19203090,18734987,18772876.4,18270000
"Country","Syrian Arab Republic","Asia","Western Asia","Male Population",6291882,6479458,6668736,6860541,7056010,7255799,7460977,7671046,7883402,8094413,8301810,8497456,8681599,8869735,9083489,9334249,9637505,9978070,10300024,10527278,10609286,10526375,10306705,10007086,9709384,9476225,9495389.59720602,9231000
